id,starting_time,model_van,num_packages,delivery_time
6936,2016/02/08 10:11:00,model_A,1,316
6937,2016/04/09 13:54:00,model_B,1,894
6938,2016/06/04 10:55:00,model_B,3,983
6939,2016/03/07 12:54:00,model_B,1,2408
6940,2016/06/14 16:51:00,model_B,1,1236
6941,2016/03/19 17:53:00,model_A,1,741
6942,2016/05/24 14:52:00,model_B,1,1911
6943,2016/05/18 19:55:00,model_A,2,615
6944,2016/04/17 17:55:00,model_A,1,1103
6945,2016/05/12 10:18:00,model_A,1,447
6946,2016/01/22 09:53:00,model_B,2,863
6947,2016/05/17 13:57:00,model_B,1,910
6948,2016/03/27 12:40:00,model_A,5,333
6949,2016/05/09 13:53:00,model_B,1,1627
6950,2016/04/09 13:54:00,model_A,1,480
6951,2016/04/18 18:55:00,model_B,2,1050
6952,2016/03/23 19:54:00,model_A,2,481
6953,2016/04/05 22:53:00,model_B,1,555
6954,2016/01/16 12:15:00,model_A,2,925
6955,2016/04/04 20:51:00,model_B,2,656
6956,2016/05/11 20:51:00,model_A,1,2245
6957,2016/03/19 01:53:00,model_B,1,906
6958,2016/06/04 20:51:00,model_B,2,330
6959,2016/05/11 07:54:00,model_A,1,888
6960,2016/04/22 03:55:00,model_B,1,945
6961,2016/05/20 08:51:00,model_A,2,276
6962,2016/04/30 12:56:00,model_A,5,1611
6963,2016/04/12 19:51:00,model_A,1,552
6964,2016/05/29 21:53:00,model_A,3,1027
6965,2016/06/05 10:42:00,model_A,1,922
6966,2016/06/09 20:52:00,model_A,3,547
6967,2016/06/03 10:52:00,model_A,2,738
6968,2016/04/28 22:55:00,model_A,1,954
6969,2016/03/14 18:53:00,model_B,1,345
6970,2016/05/02 09:31:00,model_A,5,301
6971,2016/06/10 17:54:00,model_A,1,486
6972,2016/06/04 10:51:00,model_B,1,169
6973,2016/02/08 11:54:00,model_B,1,269
6974,2016/02/19 09:54:00,model_B,1,893
6975,2016/03/25 10:55:00,model_B,1,856
6976,2016/05/07 19:54:00,model_B,1,1074
6977,2016/05/28 11:56:00,model_A,1,1123
6978,2016/05/06 15:55:00,model_A,1,191
6979,2016/02/23 10:52:00,model_B,1,876
6980,2016/04/07 21:55:00,model_B,1,460
6981,2016/03/12 16:55:00,model_B,1,914
6982,2016/05/06 19:54:00,model_A,1,1012
6983,2016/02/20 17:54:00,model_B,1,333
6984,2016/06/11 09:55:00,model_A,1,210
6985,2016/02/25 22:23:00,model_A,1,902
6986,2016/03/20 18:53:00,model_A,1,835
6987,2016/05/26 22:55:00,model_A,2,881
6988,2016/03/25 00:52:00,model_B,1,494
6989,2016/06/01 11:53:00,model_B,1,261
6990,2016/05/04 07:56:00,model_B,1,358
6991,2016/05/06 13:06:00,model_B,2,1038
6992,2016/03/09 13:55:00,model_B,1,1430
6993,2016/04/16 03:51:00,model_A,1,205
6994,2016/06/02 11:54:00,model_A,1,348
6995,2016/02/06 21:52:00,model_B,1,397
6996,2016/03/07 06:52:00,model_B,1,424
6997,2016/02/22 22:56:00,model_B,1,350
6998,2016/06/07 08:53:00,model_A,1,615
6999,2016/05/08 12:52:00,model_B,1,370
7000,2016/02/15 16:51:00,model_B,1,243
7001,2016/06/14 17:51:00,model_A,1,254
7002,2016/02/06 00:53:00,model_B,1,426
7003,2016/02/09 21:54:00,model_A,2,953
7004,2016/05/14 16:56:00,model_A,1,646
7005,2016/04/24 01:56:00,model_B,1,384
7006,2016/04/15 08:55:00,model_B,1,1736
7007,2016/02/27 18:53:00,model_B,2,255
7008,2016/01/20 16:51:00,model_A,1,274
7009,2016/05/22 14:53:00,model_B,1,1121
7010,2016/04/03 15:54:00,model_A,4,670
7011,2016/05/24 12:54:00,model_B,1,570
7012,2016/03/11 14:55:00,model_A,1,674
7013,2016/06/03 14:54:00,model_A,1,300
7014,2016/03/30 18:55:00,model_A,1,1934
7015,2016/05/07 12:53:00,model_A,1,435
7016,2016/03/23 22:52:00,model_A,2,581
7017,2016/02/10 07:52:00,model_B,1,240
7018,2016/04/22 03:54:00,model_B,2,1405
7019,2016/04/25 21:52:00,model_B,1,681
7020,2016/05/02 22:55:00,model_B,1,212
7021,2016/02/26 18:53:00,model_A,5,474
7022,2016/05/31 15:54:00,model_A,2,176
7023,2016/02/20 01:53:00,model_B,1,900
7024,2016/04/07 21:45:00,model_B,1,1465
7025,2016/05/19 17:52:00,model_B,2,2471
7026,2016/05/08 11:52:00,model_B,2,1458
7027,2016/04/30 11:55:00,model_A,1,285
7028,2016/05/01 14:54:00,model_A,1,558
7029,2016/02/05 04:15:00,model_A,5,572
7030,2016/02/25 13:54:00,model_B,1,229
7031,2016/02/04 17:51:00,model_A,1,479
7032,2016/02/16 17:52:00,model_B,4,1103
7033,2016/05/06 11:48:00,model_A,5,248
7034,2016/02/24 10:31:00,model_B,1,678
7035,2016/04/26 10:17:00,model_A,2,1336
7036,2016/02/05 18:39:00,model_A,1,955
7037,2016/03/18 07:51:00,model_A,3,403
7038,2016/03/15 09:55:00,model_B,1,442
7039,2016/02/17 17:56:00,model_B,2,582
7040,2016/05/29 15:55:00,model_B,1,511
7041,2016/04/10 14:54:00,model_B,1,176
7042,2016/04/30 21:53:00,model_B,1,549
7043,2016/03/27 00:54:00,model_A,4,211
7044,2016/02/06 15:56:00,model_B,2,379
7045,2016/06/14 18:51:00,model_B,1,403
7046,2016/01/22 20:51:00,model_B,1,1306
7047,2016/05/06 18:51:00,model_A,2,983
7048,2016/03/13 21:52:00,model_B,1,1300
7049,2016/01/27 09:55:00,model_B,1,793
7050,2016/02/06 18:53:00,model_A,4,1634
7051,2016/02/26 02:52:00,model_B,1,906
7052,2016/05/10 07:52:00,model_A,1,873
7053,2016/04/06 15:56:00,model_B,2,2156
7054,2016/04/09 04:55:00,model_A,1,668
7055,2016/05/22 14:54:00,model_A,1,1792
7056,2016/02/15 18:25:00,model_B,1,1069
7057,2016/03/21 22:54:00,model_B,1,392
7058,2016/05/07 11:52:00,model_A,3,493
7059,2016/04/05 17:54:00,model_A,1,2357
7060,2016/05/20 22:51:00,model_A,1,455
7061,2016/05/31 10:54:00,model_A,1,996
7062,2016/01/30 14:53:00,model_B,3,1308
7063,2016/03/17 15:54:00,model_B,1,233
7064,2016/05/14 18:57:00,model_A,1,1794
7065,2016/06/13 11:54:00,model_A,3,434
7066,2016/05/23 21:55:00,model_A,1,105
7067,2016/05/02 05:52:00,model_A,1,402
7068,2016/02/12 15:55:00,model_A,1,635
7069,2016/02/22 17:53:00,model_A,1,732
7070,2016/02/10 19:51:00,model_A,6,430
7071,2016/01/16 14:55:00,model_A,5,353
7072,2016/03/14 18:54:00,model_B,1,770
7073,2016/04/16 23:52:00,model_A,1,352
7074,2016/02/06 21:55:00,model_B,2,916
7075,2016/04/21 22:55:00,model_A,1,447
7076,2016/05/02 10:21:00,model_B,1,1888
7077,2016/04/20 05:52:00,model_B,1,165
7078,2016/04/03 13:52:00,model_B,2,474
7079,2016/04/28 11:54:00,model_B,2,427
7080,2016/05/07 21:53:00,model_A,1,782
7081,2016/02/05 15:37:00,model_A,6,238
7082,2016/02/25 22:54:00,model_A,2,1410
7083,2016/04/15 20:53:00,model_B,1,1912
7084,2016/03/20 00:53:00,model_A,2,495
7085,2016/01/19 18:55:00,model_B,1,537
7086,2016/03/25 03:03:00,model_A,1,1531
7087,2016/05/17 23:00:00,model_A,1,783
7088,2016/04/14 12:54:00,model_B,1,1350
7089,2016/03/01 09:52:00,model_A,1,562
7090,2016/01/20 10:53:00,model_A,1,894
7091,2016/01/30 16:53:00,model_A,2,1514
7092,2016/01/30 23:56:00,model_A,5,202
7093,2016/04/07 09:55:00,model_A,5,378
7094,2016/03/05 19:50:00,model_A,1,876
7095,2016/01/28 07:53:00,model_B,1,315
7096,2016/04/02 08:44:00,model_B,1,1038
7097,2016/03/10 22:54:00,model_B,2,387
7098,2016/03/09 18:54:00,model_B,1,710
7099,2016/01/27 20:52:00,model_B,1,824
7100,2016/02/25 18:59:00,model_B,1,715
7101,2016/04/30 15:52:00,model_B,1,572
7102,2016/04/06 08:52:00,model_A,4,625
7103,2016/03/26 12:54:00,model_B,1,658
7104,2016/03/28 05:35:00,model_B,1,302
7105,2016/02/23 23:27:00,model_A,1,864
7106,2016/05/07 11:52:00,model_A,6,420
7107,2016/03/16 14:54:00,model_B,1,1076
7108,2016/04/11 01:51:00,model_B,1,745
7109,2016/05/15 11:59:00,model_B,1,454
7110,2016/05/30 07:54:00,model_B,1,267
7111,2016/02/24 17:54:00,model_A,1,609
7112,2016/05/12 08:16:00,model_B,1,874
7113,2016/02/28 11:55:00,model_A,2,404
7114,2016/01/19 19:55:00,model_A,1,446
7115,2016/04/05 15:54:00,model_A,1,400
7116,2016/01/19 07:53:00,model_B,1,1158
7117,2016/06/03 12:53:00,model_A,6,668
7118,2016/04/22 07:54:00,model_B,1,1142
7119,2016/02/15 19:53:00,model_B,2,409
7120,2016/06/09 19:52:00,model_A,5,403
7121,2016/03/01 22:54:00,model_B,1,594
7122,2016/02/27 09:56:00,model_B,1,340
7123,2016/04/30 20:51:00,model_B,2,790
7124,2016/06/06 19:55:00,model_A,5,1005
7125,2016/06/09 19:54:00,model_B,1,248
7126,2016/02/06 04:51:00,model_A,1,2234
7127,2016/02/14 15:53:00,model_B,2,1280
7128,2016/02/02 11:52:00,model_B,2,1805
7129,2016/02/24 15:04:00,model_B,1,85
7130,2016/03/13 22:52:00,model_B,1,555
7131,2016/06/03 15:54:00,model_B,1,1186
7132,2016/04/15 21:54:00,model_A,2,1254
7133,2016/01/18 11:52:00,model_A,1,479
7134,2016/02/24 13:48:00,model_A,2,629
7135,2016/04/22 10:54:00,model_B,1,1392
7136,2016/02/09 18:52:00,model_A,1,504
7137,2016/06/02 17:53:00,model_B,1,173
7138,2016/04/06 08:26:00,model_B,2,639
7139,2016/05/16 23:56:00,model_B,1,875
7140,2016/03/13 10:52:00,model_B,2,319
7141,2016/06/05 18:04:00,model_B,2,380
7142,2016/04/26 21:52:00,model_B,1,1584
7143,2016/04/10 07:56:00,model_A,2,193
7144,2016/03/14 00:53:00,model_B,1,394
7145,2016/03/02 14:39:00,model_B,1,1497
7146,2016/06/08 14:55:00,model_A,1,225
7147,2016/05/16 09:56:00,model_B,1,362
7148,2016/03/12 17:54:00,model_B,2,474
7149,2016/04/26 21:53:00,model_A,4,229
7150,2016/04/07 08:54:00,model_B,1,740
7151,2016/03/06 17:56:00,model_B,2,348
7152,2016/01/30 15:55:00,model_A,2,510
7153,2016/02/06 21:56:00,model_B,2,373
7154,2016/03/03 21:55:00,model_A,2,806
7155,2016/02/05 22:55:00,model_A,5,623
7156,2016/03/13 22:53:00,model_A,1,413
7157,2016/02/28 15:52:00,model_B,1,1937
7158,2016/06/13 11:52:00,model_B,1,367
7159,2016/03/05 09:52:00,model_B,2,654
7160,2016/05/12 19:55:00,model_B,1,117
7161,2016/04/07 07:55:00,model_A,3,2825
7162,2016/01/27 09:51:00,model_B,1,574
7163,2016/04/03 14:22:00,model_B,1,458
7164,2016/02/17 06:54:00,model_B,1,302
7165,2016/06/05 12:38:00,model_B,1,723
7166,2016/05/13 20:57:00,model_B,1,745
7167,2016/04/06 08:18:00,model_B,1,388
7168,2016/01/22 12:55:00,model_A,1,208
7169,2016/02/04 10:56:00,model_B,1,734
7170,2016/06/07 09:54:00,model_A,1,549
7171,2016/03/05 11:56:00,model_B,1,665
7172,2016/05/09 14:55:00,model_A,1,393
7173,2016/04/03 15:55:00,model_A,5,1113
7174,2016/02/12 16:55:00,model_B,3,572
7175,2016/05/14 00:55:00,model_B,2,1238
7176,2016/04/02 23:53:00,model_B,1,184
7177,2016/01/17 05:54:00,model_B,1,805
7178,2016/04/09 03:53:00,model_A,1,807
7179,2016/05/02 14:52:00,model_A,1,503
7180,2016/06/09 17:55:00,model_A,2,442
7181,2016/06/14 23:52:00,model_B,1,336
7182,2016/02/05 14:37:00,model_B,1,1744
7183,2016/04/26 17:56:00,model_B,1,318
7184,2016/02/11 04:52:00,model_B,2,1139
7185,2016/02/25 01:53:00,model_A,2,921
7186,2016/05/02 08:04:00,model_B,1,805
7187,2016/04/03 15:54:00,model_A,1,489
7188,2016/03/12 17:53:00,model_A,6,934
7189,2016/02/09 10:54:00,model_B,1,988
7190,2016/06/13 20:54:00,model_A,1,846
7191,2016/06/12 02:54:00,model_A,1,765
7192,2016/02/19 23:40:00,model_A,2,1074
7193,2016/03/29 22:52:00,model_A,1,1429
7194,2016/02/12 06:54:00,model_B,1,260
7195,2016/04/26 01:55:00,model_B,1,710
7196,2016/02/27 00:55:00,model_A,1,1187
7197,2016/03/04 07:56:00,model_B,1,908
7198,2016/02/15 17:51:00,model_B,1,659
7199,2016/04/04 20:51:00,model_A,1,410
7200,2016/06/09 15:56:00,model_A,1,1123
7201,2016/04/22 10:52:00,model_B,1,829
7202,2016/01/31 22:54:00,model_A,1,285
7203,2016/05/26 05:54:00,model_B,2,1756
7204,2016/03/08 15:54:00,model_B,3,432
7205,2016/05/07 03:04:00,model_B,1,930
7206,2016/05/31 19:51:00,model_A,1,451
7207,2016/06/02 14:52:00,model_A,6,345
7208,2016/02/25 22:55:00,model_A,1,678
7209,2016/03/07 15:53:00,model_A,2,1603
7210,2016/04/17 02:55:00,model_B,1,414
7211,2016/06/09 12:55:00,model_B,1,122
7212,2016/05/17 22:58:00,model_A,1,436
7213,2016/03/16 06:55:00,model_A,2,635
7214,2016/04/30 11:51:00,model_B,1,313
7215,2016/02/24 22:52:00,model_A,1,999
7216,2016/01/29 09:52:00,model_B,1,951
7217,2016/05/19 06:55:00,model_B,1,389
7218,2016/02/04 15:51:00,model_A,5,456
7219,2016/01/16 01:58:00,model_A,5,593
7220,2016/03/09 17:51:00,model_B,1,1428
7221,2016/01/26 21:52:00,model_A,5,1748
7222,2016/03/03 00:54:00,model_B,1,468
7223,2016/04/21 12:52:00,model_B,1,1303
7224,2016/05/26 23:54:00,model_A,1,1690
7225,2016/05/29 15:52:00,model_A,1,311
7226,2016/02/10 16:54:00,model_A,1,1973
7227,2016/05/03 02:54:00,model_A,1,2320
7228,2016/03/28 07:14:00,model_A,2,303
7229,2016/02/20 02:55:00,model_A,1,689
7230,2016/05/10 22:56:00,model_A,1,424
7231,2016/03/08 14:55:00,model_B,1,1400
7232,2016/05/05 15:54:00,model_A,2,357
7233,2016/01/26 09:55:00,model_B,1,1721
7234,2016/02/13 17:55:00,model_B,1,730
7235,2016/04/22 15:54:00,model_A,5,1436
7236,2016/04/06 19:53:00,model_A,2,407
7237,2016/02/19 05:54:00,model_A,1,1395
7238,2016/02/05 16:20:00,model_A,1,295
7239,2016/02/14 09:53:00,model_A,1,1132
7240,2016/03/31 08:52:00,model_B,1,297
7241,2016/05/04 16:51:00,model_B,2,1043
7242,2016/04/27 13:55:00,model_B,1,276
7243,2016/03/10 20:52:00,model_B,1,241
7244,2016/02/24 08:13:00,model_A,1,1072
7245,2016/02/04 08:28:00,model_A,1,883
7246,2016/05/25 19:53:00,model_A,1,326
7247,2016/05/25 15:51:00,model_A,1,952
7248,2016/05/05 20:52:00,model_B,1,723
7249,2016/02/16 15:25:00,model_A,2,75
7250,2016/01/27 21:52:00,model_B,1,248
7251,2016/05/23 12:55:00,model_A,2,320
7252,2016/04/08 17:55:00,model_B,1,253
7253,2016/02/08 19:53:00,model_B,1,278
7254,2016/01/27 21:55:00,model_B,1,252
7255,2016/01/15 21:54:00,model_A,1,1478
7256,2016/05/08 17:55:00,model_A,1,1986
7257,2016/01/16 09:53:00,model_B,1,943
7258,2016/01/19 20:55:00,model_B,1,1132
7259,2016/04/18 23:55:00,model_B,2,1796
7260,2016/01/27 20:56:00,model_B,1,2154
7261,2016/05/30 10:25:00,model_B,1,581
7262,2016/03/28 07:52:00,model_B,1,1381
7263,2016/03/06 14:52:00,model_B,2,810
7264,2016/02/05 08:52:00,model_A,1,277
7265,2016/06/04 13:55:00,model_A,1,1192
7266,2016/02/06 21:55:00,model_A,1,774
7267,2016/03/05 18:05:00,model_A,1,1060
7268,2016/05/16 20:58:00,model_A,2,729
7269,2016/02/21 09:52:00,model_A,5,247
7270,2016/03/10 12:46:00,model_A,2,365
7271,2016/02/16 09:22:00,model_A,2,987
7272,2016/06/10 10:53:00,model_A,1,831
7273,2016/05/11 23:52:00,model_B,1,415
7274,2016/04/05 17:53:00,model_A,4,497
7275,2016/04/26 14:53:00,model_A,1,66
7276,2016/02/22 23:54:00,model_A,2,1573
7277,2016/01/29 18:52:00,model_A,1,192
7278,2016/04/02 02:51:00,model_A,3,420
7279,2016/05/06 18:48:00,model_A,1,1171
7280,2016/03/11 22:55:00,model_B,2,1239
7281,2016/02/04 09:54:00,model_A,6,1428
7282,2016/03/28 14:50:00,model_B,2,850
7283,2016/02/13 10:53:00,model_B,1,283
7284,2016/04/03 13:56:00,model_A,1,1171
7285,2016/02/22 20:52:00,model_A,1,947
7286,2016/05/12 08:15:00,model_B,1,1246
7287,2016/05/05 21:34:00,model_A,1,442
7288,2016/03/17 10:53:00,model_A,1,326
7289,2016/01/22 21:55:00,model_B,1,937
7290,2016/05/15 18:56:00,model_A,2,431
7291,2016/04/10 21:55:00,model_B,1,1013
7292,2016/02/10 12:55:00,model_A,1,1056
7293,2016/01/28 15:53:00,model_B,1,212
7294,2016/01/22 22:42:00,model_B,3,774
7295,2016/03/13 18:54:00,model_A,1,289
7296,2016/02/05 11:18:00,model_B,1,721
7297,2016/04/22 00:53:00,model_B,1,950
7298,2016/02/16 15:34:00,model_A,3,2202
7299,2016/03/29 05:53:00,model_A,3,1898
7300,2016/05/27 22:54:00,model_B,1,1528
7301,2016/03/15 22:55:00,model_B,1,391
7302,2016/05/02 16:54:00,model_A,1,436
7303,2016/04/05 06:56:00,model_A,1,990
7304,2016/04/15 12:53:00,model_A,3,1363
7305,2016/02/17 21:52:00,model_B,1,481
7306,2016/04/16 00:51:00,model_A,2,502
7307,2016/03/09 17:54:00,model_A,1,392
7308,2016/03/27 18:53:00,model_A,1,465
7309,2016/05/27 15:54:00,model_A,6,1778
7310,2016/05/25 08:55:00,model_A,5,1068
7311,2016/02/20 19:52:00,model_B,1,1085
7312,2016/02/09 12:53:00,model_B,1,1968
7313,2016/02/16 13:52:00,model_A,1,1257
7314,2016/03/15 19:51:00,model_B,1,187
7315,2016/03/12 02:55:00,model_A,1,1602
7316,2016/03/02 10:53:00,model_A,2,1032
7317,2016/06/11 21:54:00,model_B,1,257
7318,2016/05/11 20:51:00,model_B,2,416
7319,2016/03/18 16:55:00,model_B,1,994
7320,2016/03/24 10:53:00,model_A,1,1309
7321,2016/05/26 01:54:00,model_B,1,1174
7322,2016/05/24 14:54:00,model_A,1,471
7323,2016/04/09 13:53:00,model_A,4,398
7324,2016/02/22 20:52:00,model_A,1,415
7325,2016/06/13 11:54:00,model_A,1,1988
7326,2016/03/10 08:55:00,model_A,1,422
7327,2016/05/24 14:54:00,model_B,1,930
7328,2016/03/02 08:53:00,model_A,1,969
7329,2016/04/04 14:55:00,model_A,1,1772
7330,2016/01/30 11:53:00,model_A,5,528
7331,2016/03/24 21:56:00,model_A,1,321
7332,2016/01/25 12:52:00,model_B,1,620
7333,2016/06/12 20:51:00,model_B,1,1112
7334,2016/06/05 11:48:00,model_B,1,1511
7335,2016/03/24 19:39:00,model_A,4,411
7336,2016/02/02 08:52:00,model_B,2,543
7337,2016/01/30 15:52:00,model_B,2,503
7338,2016/06/01 16:54:00,model_A,1,493
7339,2016/03/20 03:53:00,model_B,1,185
7340,2016/02/28 15:53:00,model_B,1,113
7341,2016/03/24 07:55:00,model_A,5,415
7342,2016/04/03 11:07:00,model_A,1,469
7343,2016/04/07 12:51:00,model_A,1,138
7344,2016/04/24 18:52:00,model_A,1,439
7345,2016/01/24 12:51:00,model_B,1,767
7346,2016/06/03 00:54:00,model_B,1,936
7347,2016/05/15 15:55:00,model_A,1,758
7348,2016/04/09 15:51:00,model_A,1,443
7349,2016/04/25 19:54:00,model_B,1,1292
7350,2016/02/22 06:51:00,model_B,1,213
7351,2016/05/19 20:53:00,model_A,1,443
7352,2016/02/14 23:52:00,model_B,1,90
7353,2016/02/21 16:56:00,model_A,1,1181
7354,2016/03/05 07:55:00,model_B,1,68
7355,2016/02/23 23:16:00,model_A,1,564
7356,2016/05/28 03:53:00,model_A,5,469
7357,2016/06/12 15:53:00,model_B,1,163
7358,2016/05/28 23:55:00,model_B,1,202
7359,2016/03/28 12:52:00,model_B,1,588
7360,2016/03/25 23:56:00,model_B,1,1103
7361,2016/02/06 00:54:00,model_B,1,1278
7362,2016/06/01 07:55:00,model_A,2,1228
7363,2016/04/27 08:53:00,model_B,1,992
7364,2016/02/05 15:36:00,model_B,2,824
7365,2016/02/28 18:53:00,model_B,1,1074
7366,2016/06/14 11:54:00,model_A,5,600
7367,2016/01/29 00:55:00,model_A,4,1808
7368,2016/03/16 17:53:00,model_B,1,343
7369,2016/05/12 09:02:00,model_B,1,1645
7370,2016/05/30 03:28:00,model_B,2,710
7371,2016/02/06 22:51:00,model_B,1,359
7372,2016/02/15 12:56:00,model_B,1,1004
7373,2016/05/30 01:52:00,model_A,1,439
7374,2016/02/25 19:53:00,model_B,1,812
7375,2016/03/19 17:56:00,model_A,2,1285
7376,2016/03/25 02:54:00,model_B,1,348
7377,2016/06/10 08:51:00,model_A,1,1613
7378,2016/05/15 10:56:00,model_A,6,138
7379,2016/05/18 13:55:00,model_B,1,261
7380,2016/03/27 00:52:00,model_B,1,717
7381,2016/02/23 11:55:00,model_B,1,1506
7382,2016/03/31 19:56:00,model_A,1,166
7383,2016/01/20 21:52:00,model_A,1,608
7384,2016/05/11 17:54:00,model_B,1,368
7385,2016/01/22 21:52:00,model_A,5,1638
7386,2016/01/16 22:52:00,model_B,2,1224
7387,2016/02/16 09:21:00,model_A,1,1278
7388,2016/03/23 21:55:00,model_A,1,306
7389,2016/05/25 06:53:00,model_A,5,845
7390,2016/03/10 12:17:00,model_B,1,246
7391,2016/04/04 11:52:00,model_B,1,1146
7392,2016/05/23 20:52:00,model_B,1,932
7393,2016/03/26 18:52:00,model_A,1,766
7394,2016/05/20 23:51:00,model_A,1,409
7395,2016/01/17 03:16:00,model_B,3,780
7396,2016/03/14 13:29:00,model_A,1,656
7397,2016/02/09 06:53:00,model_A,1,353
7398,2016/02/10 20:51:00,model_A,1,548
7399,2016/04/11 21:53:00,model_A,5,657
7400,2016/03/13 04:54:00,model_B,1,266
7401,2016/02/05 09:09:00,model_B,2,1545
7402,2016/02/07 23:56:00,model_A,1,1324
7403,2016/02/04 20:55:00,model_B,1,300
7404,2016/04/18 17:55:00,model_B,1,363
7405,2016/03/28 13:23:00,model_A,1,488
7406,2016/05/29 00:55:00,model_A,1,651
7407,2016/04/15 23:54:00,model_B,1,493
7408,2016/01/16 13:55:00,model_A,1,1123
7409,2016/06/04 11:53:00,model_A,2,1310
7410,2016/02/07 22:17:00,model_B,1,742
7411,2016/03/15 08:55:00,model_B,1,627
7412,2016/03/25 19:53:00,model_A,6,516
7413,2016/05/27 19:52:00,model_B,1,909
7414,2016/04/11 09:54:00,model_B,1,384
7415,2016/05/02 08:18:00,model_A,2,671
7416,2016/03/09 13:54:00,model_A,1,502
7417,2016/05/17 08:57:00,model_B,1,1367
7418,2016/05/22 13:53:00,model_A,1,548
7419,2016/05/16 16:56:00,model_A,5,285
7420,2016/04/07 22:52:00,model_A,1,1037
7421,2016/02/05 21:54:00,model_A,1,588
7422,2016/04/16 12:54:00,model_A,6,677
7423,2016/04/01 06:53:00,model_B,1,219
7424,2016/05/13 08:58:00,model_B,1,236
7425,2016/04/26 10:34:00,model_A,1,923
7426,2016/02/20 17:53:00,model_B,1,446
7427,2016/05/17 14:56:00,model_B,1,1274
7428,2016/06/03 10:54:00,model_B,1,673
7429,2016/03/10 12:06:00,model_A,1,2139
7430,2016/01/21 16:52:00,model_A,1,1328
7431,2016/04/12 11:53:00,model_B,1,961
7432,2016/02/20 10:53:00,model_B,1,369
7433,2016/06/08 21:55:00,model_B,1,2305
7434,2016/02/25 07:03:00,model_B,1,1274
7435,2016/03/27 14:53:00,model_A,5,1084
7436,2016/05/21 14:56:00,model_B,1,1108
7437,2016/03/21 19:54:00,model_B,1,341
7438,2016/03/01 14:55:00,model_B,1,1746
7439,2016/05/16 12:56:00,model_A,5,1242
7440,2016/01/19 21:52:00,model_A,1,246
7441,2016/01/17 18:52:00,model_B,1,467
7442,2016/02/24 17:34:00,model_B,1,748
7443,2016/05/08 14:54:00,model_A,1,416
7444,2016/06/05 18:03:00,model_B,1,452
7445,2016/02/10 18:55:00,model_A,1,1140
7446,2016/05/24 22:53:00,model_A,1,1445
7447,2016/05/06 19:05:00,model_A,6,879
7448,2016/05/26 21:54:00,model_B,1,1067
7449,2016/03/05 13:54:00,model_B,1,420
7450,2016/06/15 13:54:00,model_A,1,407
7451,2016/02/20 16:55:00,model_B,2,517
7452,2016/03/01 13:52:00,model_B,4,1164
7453,2016/03/31 19:54:00,model_A,2,535
7454,2016/06/09 12:51:00,model_B,1,675
7455,2016/01/22 23:05:00,model_A,1,1117
7456,2016/03/28 10:29:00,model_A,5,437
7457,2016/01/24 15:55:00,model_A,1,459
7458,2016/04/20 18:52:00,model_B,1,601
7459,2016/04/30 13:51:00,model_B,1,467
7460,2016/04/13 08:56:00,model_A,1,542
7461,2016/06/04 13:52:00,model_B,1,683
7462,2016/01/16 02:20:00,model_B,2,741
7463,2016/04/03 11:29:00,model_B,3,2060
7464,2016/03/30 20:53:00,model_B,1,360
7465,2016/03/04 12:54:00,model_B,1,1546
7466,2016/04/07 10:52:00,model_B,1,1516
7467,2016/02/29 21:51:00,model_A,2,177
7468,2016/05/25 15:53:00,model_A,1,355
7469,2016/04/09 08:52:00,model_A,1,1096
7470,2016/06/15 18:53:00,model_A,1,2491
7471,2016/05/06 18:54:00,model_A,1,859
7472,2016/05/31 10:52:00,model_B,1,2254
7473,2016/06/11 22:53:00,model_A,1,268
7474,2016/06/02 15:53:00,model_A,1,356
7475,2016/03/24 18:52:00,model_B,2,1143
7476,2016/03/02 10:02:00,model_B,1,550
7477,2016/05/12 11:55:00,model_A,1,677
7478,2016/05/10 11:53:00,model_A,1,689
7479,2016/03/02 19:19:00,model_B,1,647
7480,2016/02/23 22:07:00,model_A,1,379
7481,2016/05/12 07:52:00,model_B,1,540
7482,2016/01/20 07:52:00,model_B,1,448
7483,2016/06/03 07:54:00,model_B,1,876
7484,2016/02/20 00:52:00,model_A,1,1359
7485,2016/04/12 05:56:00,model_A,2,484
7486,2016/05/06 09:52:00,model_A,1,423
7487,2016/06/10 18:55:00,model_B,1,1481
7488,2016/02/05 18:42:00,model_A,1,413
7489,2016/02/25 11:55:00,model_B,1,1131
7490,2016/06/07 02:54:00,model_A,1,354
7491,2016/02/14 00:54:00,model_B,1,217
7492,2016/02/23 12:52:00,model_A,1,1503
7493,2016/06/01 18:54:00,model_A,1,785
7494,2016/05/07 00:55:00,model_A,1,202
7495,2016/03/02 12:51:00,model_B,2,874
7496,2016/05/19 14:51:00,model_A,1,1978
7497,2016/05/16 22:55:00,model_A,1,226
7498,2016/04/09 20:55:00,model_A,1,769
7499,2016/02/28 09:53:00,model_A,2,751
7500,2016/05/04 21:53:00,model_B,2,564
7501,2016/05/04 07:53:00,model_B,1,696
7502,2016/02/04 07:54:00,model_A,2,648
7503,2016/04/10 13:52:00,model_B,1,330
7504,2016/06/14 12:52:00,model_B,1,984
7505,2016/03/14 13:16:00,model_A,2,367
7506,2016/03/26 21:56:00,model_A,3,735
7507,2016/05/22 15:51:00,model_A,2,546
7508,2016/05/08 18:55:00,model_B,1,278
7509,2016/02/04 09:54:00,model_A,2,928
7510,2016/04/04 16:52:00,model_A,3,1049
